,#1,#2,#3,#4,#5,#6,#7,#8
3951,Elementary Organic Chemistry,L&S,224,341,001,104,2.824,"[25.0, 2.9, 31.7, 4.8, 27.9, 3.8, 1.9, 1.0, None, None, None, None, 1.0, None, None]"
3952,Elementary Organic Chemistry,L&S,224,342,001,15,3.0,"[20.0, 20.0, 40.0, 6.7, 6.7, None, 6.7, None, None, None, None, None, None, None, None]"
3953,Elementary Organic Chemistry,L&S,224,342,002,11,3.5,"[36.4, 36.4, 18.2, 9.1, None, None, None, None, None, None, None, None, None, None, None]"
3954,Elementary Organic Chem Lab,L&S,224,343,001,330,2.784,"[21.5, 7.3, 30.9, 8.5, 23.6, 4.8, 3.0, None, None, None, None, None, 0.3, None, None]"
3955,CHEMISTRY,L&S,224,343,002,232,2.677,"[18.5, 11.6, 24.6, 7.3, 26.3, 8.2, 3.4, None, None, None, None, None, None, None, None]"
3956,CHEMISTRY,L&S,224,343,003,195,2.772,"[20.5, 9.7, 29.2, 7.2, 24.1, 7.2, 2.1, None, None, None, None, None, None, None, None]"
3957,CHEMISTRY,L&S,224,343,004,56,3.286,"[35.7, 16.1, 37.5, 5.4, 1.8, None, 3.6, None, None, None, None, None, None, None, None]"
3958,CHEMISTRY,L&S,224,343,005,316,2.733,"[19.6, 9.2, 25.9, 11.7, 25.6, 3.5, 4.1, None, None, None, None, None, None, None, 0.3]"
3959,Intro Organic Chemistry,L&S,224,344,001,16,3.063,"[31.3, 12.5, 31.3, 12.5, 6.3, None, 6.3, None, None, None, None, None, None, None, None]"
3960,Intro Organic Chemistry,L&S,224,344,002,18,3.167,"[27.8, 11.1, 44.4, None, 16.7, None, None, None, None, None, None, None, None, None, None]"
3961,Intro Organic Chemistry,L&S,224,344,003,17,3.147,"[23.5, 11.8, 41.2, 17.6, 5.9, None, None, None, None, None, None, None, None, None, None]"
3962,Intro Organic Chemistry,L&S,224,344,004,18,3.111,"[22.2, 16.7, 33.3, 16.7, 11.1, None, None, None, None, None, None, None, None, None, None]"
3963,Intro Organic Chemistry,L&S,224,344,005,17,3.188,"[29.4, 5.9, 35.3, 17.6, 5.9, None, None, None, None, None, None, None, None, None, None]"
3964,Intro Organic Chemistry,L&S,224,344,006,15,3.267,"[40.0, 6.7, 26.7, 20.0, 6.7, None, None, None, None, None, None, None, None, None, None]"
3965,Intro Organic Chemistry,L&S,224,344,007,16,3.188,"[31.3, 12.5, 25.0, 25.0, 6.3, None, None, None, None, None, None, None, None, None, None]"
3966,Intro Organic Chemistry,L&S,224,344,008,14,3.107,"[28.6, 7.1, 42.9, 14.3, None, 7.1, None, None, None, None, None, None, None, None, None]"
3967,Intro Organic Chemistry,L&S,224,344,009,14,2.964,"[14.3, 28.6, 35.7, 7.1, 7.1, None, 7.1, None, None, None, None, None, None, None, None]"
3968,Intro Organic Chemistry,L&S,224,344,010,15,3.1,"[20.0, 20.0, 46.7, None, 6.7, 6.7, None, None, None, None, None, None, None, None, None]"
3969,Intro Organic Chemistry,L&S,224,344,011,17,3.147,"[29.4, 5.9, 35.3, 23.5, 5.9, None, None, None, None, None, None, None, None, None, None]"
3970,Intro Organic Chemistry,L&S,224,344,012,17,3.147,"[29.4, 11.8, 29.4, 17.6, 11.8, None, None, None, None, None, None, None, None, None, None]"
3971,Intro Organic Chemistry,L&S,224,344,013,16,3.156,"[25.0, 12.5, 37.5, 18.8, 6.3, None, None, None, None, None, None, None, None, None, None]"
3972,Intro Organic Chemistry,L&S,224,344,014,16,2.906,"[25.0, 6.3, 37.5, 12.5, 12.5, None, 6.3, None, None, None, None, None, None, None, None]"
3973,Intro Organic Chemistry,L&S,224,344,015,13,3.192,"[30.8, 7.7, 46.2, None, 15.4, None, None, None, None, None, None, None, None, None, None]"
3974,Intro Organic Chemistry,L&S,224,344,016,14,3.214,"[28.6, 14.3, 35.7, 14.3, 7.1, None, None, None, None, None, None, None, None, None, None]"
3975,Intro Organic Chemistry,L&S,224,344,017,16,3.188,"[25.0, 18.8, 31.3, 18.8, 6.3, None, None, None, None, None, None, None, None, None, None]"
3976,Intro Organic Chemistry,L&S,224,344,018,15,3.3,"[40.0, 13.3, 26.7, 6.7, 13.3, None, None, None, None, None, None, None, None, None, None]"
3977,Intro Organic Chemistry,L&S,224,344,019,15,3.133,"[26.7, 6.7, 46.7, 6.7, 13.3, None, None, None, None, None, None, None, None, None, None]"
3978,Intro Organic Chemistry,L&S,224,344,020,18,3.111,"[16.7, 22.2, 44.4, 11.1, None, 5.6, None, None, None, None, None, None, None, None, None]"
3979,Intro Organic Chemistry,L&S,224,344,021,15,3.133,"[26.7, 6.7, 53.3, 6.7, None, 6.7, None, None, None, None, None, None, None, None, None]"
3980,Intro Organic Chemistry,L&S,224,344,022,14,3.107,"[28.6, 7.1, 28.6, 28.6, 7.1, None, None, None, None, None, None, None, None, None, None]"
3981,Intro Organic Chemistry,L&S,224,344,023,14,3.214,"[35.7, None, 42.9, 14.3, 7.1, None, None, None, None, None, None, None, None, None, None]"
3982,Intro Organic Chemistry,L&S,224,344,024,17,3.029,"[17.6, 17.6, 35.3, 11.8, 17.6, None, None, None, None, None, None, None, None, None, None]"
3983,Intro Organic Chemistry,L&S,224,344,025,17,3.147,"[29.4, 11.8, 35.3, 17.6, None, 5.9, None, None, None, None, None, None, None, None, None]"
3984,Intro Organic Chemistry,L&S,224,344,026,17,3.176,"[17.6, 29.4, 35.3, 5.9, 11.8, None, None, None, None, None, None, None, None, None, None]"
3985,Intro Organic Chemistry,L&S,224,344,027,18,3.111,"[22.2, 11.1, 55.6, None, 5.6, 5.6, None, None, None, None, None, None, None, None, None]"
3986,Intro Organic Chemistry Lab,L&S,224,345,001,242,2.857,"[25.6, 9.5, 26.0, 8.3, 22.3, 5.4, 2.5, None, None, None, None, None, 0.4, None, None]"
3987,Intro Organic Chemistry Lab,L&S,224,345,002,200,2.83,"[25.0, 8.0, 25.0, 13.0, 21.5, 4.5, 3.0, None, None, None, None, None, None, None, None]"
3988,Intro Organic Chemistry Lab,L&S,224,345,003,68,2.779,"[16.2, 10.3, 35.3, 7.4, 23.5, 5.9, 1.5, None, None, None, None, None, None, None, None]"
3989,Intmed Organic Chemistry,L&S,224,346,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3990,Intmed Organic Chemistry,L&S,224,346,002,24,3.208,"[25.0, 16.7, 41.7, 8.3, 8.3, None, None, None, None, None, None, None, None, None, None]"
3991,Advanced Organic Chemistry,L&S,224,547,001,54,3.208,"[40.7, 14.8, 16.7, 11.1, 9.3, 3.7, 1.9, None, None, None, None, None, None, None, 1.9]"
3992,Physical Chemistry,L&S,224,561,001,65,2.938,"[26.2, 10.8, 26.2, 10.8, 18.5, 4.6, 1.5, None, None, None, None, None, None, None, 1.5]"
3993,Physical Chemistry,L&S,224,562,001,65,2.962,"[21.5, 21.5, 26.2, 10.8, 12.3, 4.6, 3.1, None, None, None, None, None, None, None, None]"
3994,Physical Chemistry,L&S,224,563,001,13,3.269,"[23.1, 30.8, 23.1, 23.1, None, None, None, None, None, None, None, None, None, None, None]"
3995,Physical Chemistry,L&S,224,563,003,7,3.429,"[42.9, 14.3, 28.6, 14.3, None, None, None, None, None, None, None, None, None, None, None]"
3996,CHEMISTRY,L&S,224,563,004,11,3.5,"[36.4, 36.4, 18.2, 9.1, None, None, None, None, None, None, None, None, None, None, None]"
3997,CHEMISTRY,L&S,224,563,006,9,3.556,"[44.4, 33.3, 11.1, 11.1, None, None, None, None, None, None, None, None, None, None, None]"
3998,Physical Chemistry Lab,L&S,224,564,001,6,2.083,"[None, None, 33.3, 16.7, 16.7, 33.3, None, None, None, None, None, None, None, None, None]"
3999,Physical Chemistry Lab,L&S,224,564,003,7,3.286,"[42.9, 14.3, 14.3, 14.3, 14.3, None, None, None, None, None, None, None, None, None, None]"
4000,Physical Chemistry Lab,L&S,224,564,004,7,3.0,"[28.6, None, 42.9, None, 28.6, None, None, None, None, None, None, None, None, None, None]"
4001,Physical Chemistry Lab,L&S,224,564,006,7,3.214,"[14.3, 42.9, 28.6, None, 14.3, None, None, None, None, None, None, None, None, None, None]"
4002,Biophysical Chemistry,L&S,224,565,001,91,3.21,"[41.8, 5.5, 26.4, 6.6, 12.1, 4.4, None, None, None, None, None, None, None, None, 3.3]"
4003,Symmtry/Bondng/Molec Shapes,L&S,224,608,001,9,3.676,"[33.3, 22.2, 11.1, None, None, None, None, None, None, None, None, None, 33.3, None, None]"
4004,Microscopy of Life,L&S,224,619,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4005,Instrumental Analysis,L&S,224,621,001,23,3.335,"[4.3, 56.5, 30.4, 4.3, None, None, None, None, None, None, None, None, 4.3, None, None]"
4006,Electrochemistry,L&S,224,624,001,29,3.327,"[20.7, 34.5, 34.5, 10.3, None, None, None, None, None, None, None, None, None, None, None]"
4007,Separations-Chem Analysis,L&S,224,625,001,19,3.375,"[26.3, 36.8, 26.3, 5.3, 5.3, None, None, None, None, None, None, None, None, None, None]"
4008,Topics-Chem Instrumentatn: NMR,L&S,224,636,001,17,3.735,"[64.7, 17.6, 17.6, None, None, None, None, None, None, None, None, None, None, None, None]"
4009,Advanced Organic Chemistry,L&S,224,641,001,31,3.317,"[22.6, 25.8, 38.7, 9.7, None, None, None, None, None, None, None, None, None, None, 3.2]"
4010,Materials Chem of Polymers,L&S,224,654,001,36,3.472,"[30.6, 27.8, 30.6, None, 2.8, None, None, 8.3, None, None, None, None, None, None, None]"
4011,Chem & Stat Thermodynamics,L&S,224,661,001,13,3.577,"[38.5, 38.5, 23.1, None, None, None, None, None, None, None, None, None, None, None, None]"
4012,Biophysical Chemistry,L&S,224,665,001,6,4.0,"[83.3, None, None, None, None, None, None, None, None, None, None, None, None, None, 16.7]"
4013,Intro Quantum Chemistry,L&S,224,675,001,14,3.571,"[42.9, 28.6, 28.6, None, None, None, None, None, None, None, None, None, None, None, None]"
4014,Intro Quantum Chemistry,L&S,224,681,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4015,Intro Quantum Chemistry,L&S,224,681,048,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4016,Intro Quantum Chemistry,L&S,224,681,050,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4017,Intro Quantum Chemistry,L&S,224,681,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4018,Intro Quantum Chemistry,L&S,224,681,106,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4019,Intro Quantum Chemistry,L&S,224,681,112,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4020,Intro Quantum Chemistry,L&S,224,681,116,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4021,Senior Honors Thesis,L&S,224,682,077,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4022,Senior Thesis,L&S,224,691,048,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4023,Senior Thesis,L&S,224,699,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4024,Senior Thesis,L&S,224,699,006,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4025,Senior Thesis,L&S,224,699,007,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4026,Senior Thesis,L&S,224,699,009,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4027,Senior Thesis,L&S,224,699,015,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4028,Senior Thesis,L&S,224,699,016,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4029,Senior Thesis,L&S,224,699,020,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4030,Senior Thesis,L&S,224,699,021,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4031,Senior Thesis,L&S,224,699,025,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4032,Senior Thesis,L&S,224,699,029,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4033,Senior Thesis,L&S,224,699,031,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4034,Senior Thesis,L&S,224,699,034,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4035,Senior Thesis,L&S,224,699,036,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4036,CHEMISTRY,L&S,224,699,039,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4037,CHEMISTRY,L&S,224,699,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4038,CHEMISTRY,L&S,224,699,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4039,CHEMISTRY,L&S,224,699,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4040,CHEMISTRY,L&S,224,699,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4041,CHEMISTRY,L&S,224,699,047,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4042,CHEMISTRY,L&S,224,699,048,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4043,CHEMISTRY,L&S,224,699,049,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4044,CHEMISTRY,L&S,224,699,050,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4045,CHEMISTRY,L&S,224,699,058,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4046,CHEMISTRY,L&S,224,699,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4047,CHEMISTRY,L&S,224,699,060,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4048,CHEMISTRY,L&S,224,699,067,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4049,CHEMISTRY,L&S,224,699,070,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4050,CHEMISTRY,L&S,224,699,071,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4051,CHEMISTRY,L&S,224,699,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4052,CHEMISTRY,L&S,224,699,076,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4053,CHEMISTRY,L&S,224,699,077,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4054,CHEMISTRY,L&S,224,699,081,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4055,CHEMISTRY,L&S,224,699,082,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4056,CHEMISTRY,L&S,224,699,088,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4057,CHEMISTRY,L&S,224,699,090,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4058,CHEMISTRY,L&S,224,699,101,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4059,CHEMISTRY,L&S,224,699,102,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4060,CHEMISTRY,L&S,224,699,111,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4061,CHEMISTRY,L&S,224,699,112,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4062,CHEMISTRY,L&S,224,699,114,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4063,CHEMISTRY,L&S,224,699,117,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4064,Chemical Biology,L&S,224,704,001,13,3.269,"[15.4, 38.5, 30.8, 15.4, None, None, None, None, None, None, None, None, None, None, None]"
4065,Organometal-Transitn Elemts,L&S,224,714,001,32,3.523,"[43.8, 25.0, 28.1, 3.1, None, None, None, None, None, None, None, None, None, None, None]"
4066,Molecular Recognition,L&S,224,766,001,9,3.935,"[88.9, 11.1, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4067,Electronic Struct of Molecules,L&S,224,775,001,10,3.8,"[60.0, 40.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4068,Topics-Inorganic Chem,L&S,224,801,001,12,3.879,"[75.0, 25.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4069,Advanced Organic Chemistry,L&S,224,843,001,26,3.451,"[30.8, 30.8, 38.5, None, None, None, None, None, None, None, None, None, None, None, None]"
4070,Topic-Macromoleculr/Biophys,L&S,224,872,001,18,3.82,"[94.4, None, None, 5.6, None, None, None, None, None, None, None, None, None, None, None]"
4071,Topic-Macromoleculr/Biophys,L&S,224,915,009,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4072,Topic-Macromoleculr/Biophys,L&S,224,915,015,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4073,Topic-Macromoleculr/Biophys,L&S,224,915,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4074,Topic-Macromoleculr/Biophys,L&S,224,915,056,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4075,Topic-Macromoleculr/Biophys,L&S,224,915,058,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4076,Struct&Bond-Inorg Compounds,L&S,224,923,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4077,Struct&Bond-Inorg Compounds,L&S,224,923,032,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4078,Struct&Bond-Inorg Compounds,L&S,224,923,039,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4079,CHEMISTRY,L&S,224,923,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4080,CHEMISTRY,L&S,224,923,049,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4081,CHEMISTRY,L&S,224,923,077,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4082,CHEMISTRY,L&S,224,923,157,8,4.0,"[37.5, None, None, None, None, None, None, 62.5, None, None, None, None, None, None, None]"
4083,Smr-Bio-Organic Chemistry,L&S,224,943,048,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4084,Seminar-Physical Chemistry,L&S,224,960,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4085,Seminar-Physical Chemistry,L&S,224,964,017,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4086,Seminar-Physical Chemistry,L&S,224,964,031,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4087,Seminar-Physical Chemistry,L&S,224,964,033,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4088,Seminar: Molecular Dynamics,L&S,224,990,001,15,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4089,Seminar: Molecular Dynamics,L&S,224,990,016,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4090,Seminar: Molecular Dynamics,L&S,224,990,017,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4091,Seminar: Molecular Dynamics,L&S,224,990,020,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4092,Seminar: Molecular Dynamics,L&S,224,990,025,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4093,Seminar: Molecular Dynamics,L&S,224,990,029,10,,"[None, None, None, None, None, None, None, 90.0, None, None, None, 10.0, None, None, None]"
4094,Seminar: Molecular Dynamics,L&S,224,990,034,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4095,Seminar: Molecular Dynamics,L&S,224,990,045,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4096,Seminar: Molecular Dynamics,L&S,224,990,047,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4097,Seminar: Molecular Dynamics,L&S,224,990,048,6,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4098,Seminar: Molecular Dynamics,L&S,224,990,050,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4099,Seminar: Molecular Dynamics,L&S,224,990,057,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4100,Seminar: Molecular Dynamics,L&S,224,990,058,11,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4101,Seminar: Molecular Dynamics,L&S,224,990,059,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4102,Seminar: Molecular Dynamics,L&S,224,990,071,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4103,Seminar: Molecular Dynamics,L&S,224,990,076,10,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4104,Seminar: Molecular Dynamics,L&S,224,990,077,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4105,Research General,L&S,224,991,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4106,Research General,L&S,224,992,001,6,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4107,Research General,L&S,224,992,004,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4108,Research General,L&S,224,992,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4109,Research General,L&S,224,992,008,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4110,Research General,L&S,224,992,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4111,Research General,L&S,224,992,011,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4112,Research General,L&S,224,992,013,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4113,Research General,L&S,224,992,015,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4114,Research General,L&S,224,992,017,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4115,Research General,L&S,224,992,020,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4116,Research General,L&S,224,992,021,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4117,Research General,L&S,224,992,022,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4118,Research General,L&S,224,992,024,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4119,Research General,L&S,224,992,031,7,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4120,Research General,L&S,224,992,033,9,,"[None, None, None, None, None, None, None, 88.9, 11.1, None, None, None, None, None, None]"
4121,CHEMISTRY,L&S,224,992,037,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4122,CHEMISTRY,L&S,224,992,039,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4123,CHEMISTRY,L&S,224,992,041,7,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4124,CHEMISTRY,L&S,224,992,046,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4125,CHEMISTRY,L&S,224,992,056,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4126,CHEMISTRY,L&S,224,992,077,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4127,CHEMISTRY,L&S,224,992,084,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4128,Research-Physical,L&S,224,993,001,15,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4129,Research-Physical,L&S,224,993,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4130,Research-Physical,L&S,224,993,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4131,Research-Physical,L&S,224,993,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4132,Research-Physical,L&S,224,993,017,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4133,Research-Physical,L&S,224,993,032,7,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4134,Research-Physical,L&S,224,993,039,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4135,Research-Physical,L&S,224,993,041,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4136,Research-Physical,L&S,224,993,046,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4137,Research-Physical,L&S,224,993,049,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4138,Research-Physical,L&S,224,993,056,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4139,Research-Physical,L&S,224,993,067,6,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4140,Research-Physical,L&S,224,993,077,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4141,Research-Physical,L&S,224,993,085,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4142,Research-Analytical,L&S,224,994,001,8,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4143,Research-Analytical,L&S,224,994,015,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4144,Research-Analytical,L&S,224,994,023,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4145,Research-Analytical,L&S,224,994,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4146,Research-Analytical,L&S,224,994,045,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4147,Research-Analytical,L&S,224,994,051,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4148,Research-Analytical,L&S,224,994,058,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4149,Research-Analytical,L&S,224,994,081,7,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4150,Research-Inorganic,L&S,224,996,001,16,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4151,Research-Inorganic,L&S,224,996,004,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4152,Research-Inorganic,L&S,224,996,007,9,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4153,Research-Inorganic,L&S,224,996,015,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4154,Research-Inorganic,L&S,224,996,023,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4155,Research-Inorganic,L&S,224,996,039,7,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
4156,Research-Inorganic,L&S,224,996,043,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4157,Research-Inorganic,L&S,224,996,051,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4158,Research-Inorganic,L&S,224,996,062,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4159,Research-Inorganic,L&S,224,996,067,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4160,Research-Inorganic,L&S,224,996,079,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
4161,Research-Inorganic,L&S,224,996,082,8,,"[None, None, None, None, None, None, None, None, None, None, None, 100.0, None, None, None]"
