{'#8': [43.5,11.6,5.8,10.1,15.9,7.2,2.9, None, None, None, None, None,2.9, None, None], '#3': 108, '#2': 'ALS', '#1': 'Intro to Agr & Applied Econ', '#7': 3.052, '#6': 69, '#5': '001', '#4': '215'},,,,43.5,11.6,5.8,10.1,15.9,7.2,2.9, None, None, None, None, None,2.9, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': None, '#6': 5, '#5': '003', '#4': '110'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': None, '#6': 4, '#5': '004', '#4': '110'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Intensv English as 2nd Lang', '#7': None, '#6': 12, '#5': '001', '#4': '115'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Intensv English as 2nd Lang', '#7': None, '#6': 9, '#5': '002', '#4': '115'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Grammar for Academic Use', '#7': None, '#6': 16, '#5': '001', '#4': '116'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Grammar for Academic Use', '#7': None, '#6': 17, '#5': '002', '#4': '116'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Grammar for Academic Use', '#7': None, '#6': 17, '#5': '003', '#4': '116'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Grammar for Academic Use', '#7': None, '#6': 16, '#5': '005', '#4': '116'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.9,3.3,6.7, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Grammar for Academic Use', '#7': None, '#6': 15, '#5': '007', '#4': '116'},,,,None, None, None, None, None, None, None, None,0.9,3.3,6.7, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '001', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 16, '#5': '002', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 16, '#5': '003', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 16, '#5': '004', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.8,6.7,13.3, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '005', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.8,6.7,13.3, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '006', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 14, '#5': '007', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 14, '#5': '008', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '009', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '010', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.9,3.3, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '012', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.9,3.3, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 16, '#5': '013', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.9,1.7,8.3, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 12, '#5': '014', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.9,1.7,8.3, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '015', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '017', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.9,3.3,6.7, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Reading and Vocab Skills', '#7': None, '#6': 15, '#5': '018', '#4': '117'},,,,None, None, None, None, None, None, None, None,0.9,3.3,6.7, None, None, None, None
{'#8': [60.0,20,13.3,6.7, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.667, '#6': 15, '#5': '001', '#4': '118'},,,,60.0,20,13.3,6.7, None, None, None, None, None, None, None, None, None, None, None
{'#8': [80.0,20, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.9, '#6': 15, '#5': '002', '#4': '118'},,,,80.0,20, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [60.0,20,13.3,6.7, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.667, '#6': 15, '#5': '003', '#4': '118'},,,,60.0,20,13.3,6.7, None, None, None, None, None, None, None, None, None, None, None
{'#8': [73.3,20,6.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.833, '#6': 15, '#5': '004', '#4': '118'},,,,73.3,20,6.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [28.6,57.1,14.3, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.571, '#6': 14, '#5': '005', '#4': '118'},,,,28.6,57.1,14.3, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [53.3,26.7,13.3, None,6.7, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.6, '#6': 15, '#5': '006', '#4': '118'},,,,53.3,26.7,13.3, None,6.7, None, None, None, None, None, None, None, None, None, None
{'#8': [50.0,35.7, None,14.3, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.607, '#6': 14, '#5': '007', '#4': '118'},,,,50.0,35.7, None,14.3, None, None, None, None, None, None, None, None, None, None, None
{'#8': [66.7,33.3, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.833, '#6': 15, '#5': '008', '#4': '118'},,,,66.7,33.3, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [46.2,30.8,23.1, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.615, '#6': 13, '#5': '009', '#4': '118'},,,,46.2,30.8,23.1, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [66.7,33.3, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.833, '#6': 9, '#5': '010', '#4': '118'},,,,66.7,33.3, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [61.5,30.8, None,7.7, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.731, '#6': 13, '#5': '011', '#4': '118'},,,,61.5,30.8, None,7.7, None, None, None, None, None, None, None, None, None, None, None
{'#8': [27.3,36.4,9.1,18.2, None, None,9.1, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.091, '#6': 11, '#5': '012', '#4': '118'},,,,27.3,36.4,9.1,18.2, None, None,9.1, None, None, None, None, None, None, None, None
{'#8': [64.3,28.6, None,7.1, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.75, '#6': 14, '#5': '013', '#4': '118'},,,,64.3,28.6, None,7.1, None, None, None, None, None, None, None, None, None, None, None
{'#8': [66.7,20,13.3, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.767, '#6': 15, '#5': '014', '#4': '118'},,,,66.7,20,13.3, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [33.3,40,13.3,13.3, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.467, '#6': 15, '#5': '015', '#4': '118'},,,,33.3,40,13.3,13.3, None, None, None, None, None, None, None, None, None, None, None
{'#8': [41.7,25,25, None,8.3, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Academic Writing I', '#7': 3.458, '#6': 12, '#5': '016', '#4': '118'},,,,41.7,25,25, None,8.3, None, None, None, None, None, None, None, None, None, None
{'#8': [66.7,6.7,26.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.7, '#6': 15, '#5': '017', '#4': '118'},,,,66.7,6.7,26.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [66.7,13.3,13.3,6.7, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.7, '#6': 15, '#5': '018', '#4': '118'},,,,66.7,13.3,13.3,6.7, None, None, None, None, None, None, None, None, None, None, None
{'#8': [53.3,46.7, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.767, '#6': 15, '#5': '019', '#4': '118'},,,,53.3,46.7, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [60.0,33.3,6.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.767, '#6': 15, '#5': '020', '#4': '118'},,,,60.0,33.3,6.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [42.9,42.9,7.1, None,7.1, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.571, '#6': 14, '#5': '021', '#4': '118'},,,,42.9,42.9,7.1, None,7.1, None, None, None, None, None, None, None, None, None, None
{'#8': [64.3,21.4,7.1,7.1, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.714, '#6': 14, '#5': '022', '#4': '118'},,,,64.3,21.4,7.1,7.1, None, None, None, None, None, None, None, None, None, None, None
{'#8': [53.3,13.3,26.7,6.7, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.567, '#6': 15, '#5': '023', '#4': '118'},,,,53.3,13.3,26.7,6.7, None, None, None, None, None, None, None, None, None, None, None
{'#8': [50.0,8.3,25, None,16.7, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.375, '#6': 12, '#5': '024', '#4': '118'},,,,50.0,8.3,25, None,16.7, None, None, None, None, None, None, None, None, None, None
{'#8': [93.3,6.7, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.967, '#6': 15, '#5': '025', '#4': '118'},,,,93.3,6.7, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [33.3,50,8.3, None, None, None,8.3, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.333, '#6': 12, '#5': '026', '#4': '118'},,,,33.3,50,8.3, None, None, None,8.3, None, None, None, None, None, None, None, None
{'#8': [50.0,33.3,8.3,8.3, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.625, '#6': 12, '#5': '027', '#4': '118'},,,,50.0,33.3,8.3,8.3, None, None, None, None, None, None, None, None, None, None, None
{'#8': [14.3,57.1,21.4,7.1, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.393, '#6': 14, '#5': '028', '#4': '118'},,,,14.3,57.1,21.4,7.1, None, None, None, None, None, None, None, None, None, None, None
{'#8': [50.0,28.6,21.4, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.643, '#6': 14, '#5': '029', '#4': '118'},,,,50.0,28.6,21.4, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [33.3,16.7,16.7,8.3,8.3, None,16.7, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 2.792, '#6': 12, '#5': '030', '#4': '118'},,,,33.3,16.7,16.7,8.3,8.3, None,16.7, None, None, None, None, None, None, None, None
{'#8': [60.0,33.3, None,6.7, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.733, '#6': 15, '#5': '031', '#4': '118'},,,,60.0,33.3, None,6.7, None, None, None, None, None, None, None, None, None, None, None
{'#8': [73.3,20,6.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.833, '#6': 15, '#5': '032', '#4': '118'},,,,73.3,20,6.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [73.3,20,6.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.833, '#6': 15, '#5': '033', '#4': '118'},,,,73.3,20,6.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [53.3,33.3,6.7,6.7, None, None, None, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.667, '#6': 15, '#5': '034', '#4': '118'},,,,53.3,33.3,6.7,6.7, None, None, None, None, None, None, None, None, None, None, None
{'#8': [41.7,16.7,25, None, None, None,16.7, None, None, None, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'ENGLISH AS A SECOND LANGU', '#7': 3.0, '#6': 12, '#5': '035', '#4': '118'},,,,41.7,16.7,25, None, None, None,16.7, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Oral Communication Skills', '#7': None, '#6': 10, '#5': '001', '#4': '343'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Present. and Discussion', '#7': None, '#6': 8, '#5': '001', '#4': '344'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Present. and Discussion', '#7': None, '#6': 14, '#5': '001', '#4': '345'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'Acad Present. and Discussion', '#7': None, '#6': 9, '#5': '002', '#4': '345'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'American English Pronunciation', '#7': None, '#6': 9, '#5': '001', '#4': '349'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None], '#3': 351, '#2': 'L&S', '#1': 'American English Pronunciation', '#7': None, '#6': 12, '#5': '002', '#4': '349'},,,,None, None, None, None, None, None, None, None,0.1,0, None, None, None, None, None
{'#8': [73.7,15.8,10.5, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.816, '#6': 19, '#5': '001', '#4': '100'},,,,73.7,15.8,10.5, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [94.4, None,5.6, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.944, '#6': 18, '#5': '003', '#4': '100'},,,,94.4, None,5.6, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [94.7, None, None, None, None, None, None, None, None, None, None, None,5.3, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 4.0, '#6': 19, '#5': '005', '#4': '100'},,,,94.7, None, None, None, None, None, None, None, None, None, None, None,5.3, None, None
{'#8': [44.4,55.6, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.722, '#6': 18, '#5': '006', '#4': '100'},,,,44.4,55.6, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [68.4,21.1, None,5.3, None, None, None, None, None, None, None, None, None,5.3, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.806, '#6': 19, '#5': '007', '#4': '100'},,,,68.4,21.1, None,5.3, None, None, None, None, None, None, None, None, None,5.3, None
{'#8': [63.2,15.8,15.8, None,5.3, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.658, '#6': 19, '#5': '008', '#4': '100'},,,,63.2,15.8,15.8, None,5.3, None, None, None, None, None, None, None, None, None, None
{'#8': [84.2,10.5,5.3, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.895, '#6': 19, '#5': '009', '#4': '100'},,,,84.2,10.5,5.3, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 4.0, '#6': 19, '#5': '010', '#4': '100'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [57.9,31.6,5.3,5.3, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.711, '#6': 19, '#5': '011', '#4': '100'},,,,57.9,31.6,5.3,5.3, None, None, None, None, None, None, None, None, None, None, None
{'#8': [78.9,21.1, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.895, '#6': 19, '#5': '012', '#4': '100'},,,,78.9,21.1, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [78.9,10.5, None,10.5, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.789, '#6': 19, '#5': '013', '#4': '100'},,,,78.9,10.5, None,10.5, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 4.0, '#6': 19, '#5': '014', '#4': '100'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [42.1,36.8,15.8, None, None,5.3, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.5, '#6': 19, '#5': '015', '#4': '100'},,,,42.1,36.8,15.8, None, None,5.3, None, None, None, None, None, None, None, None, None
{'#8': [94.4,5.6, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.972, '#6': 18, '#5': '016', '#4': '100'},,,,94.4,5.6, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [50.0,27.8,16.7, None,5.6, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.583, '#6': 18, '#5': '017', '#4': '100'},,,,50.0,27.8,16.7, None,5.6, None, None, None, None, None, None, None, None, None, None
{'#8': [47.4,52.6, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.737, '#6': 19, '#5': '018', '#4': '100'},,,,47.4,52.6, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 4.0, '#6': 19, '#5': '019', '#4': '100'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [63.2,31.6, None, None,5.3, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.737, '#6': 19, '#5': '020', '#4': '100'},,,,63.2,31.6, None, None,5.3, None, None, None, None, None, None, None, None, None, None
{'#8': [84.2,10.5,5.3, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.895, '#6': 19, '#5': '021', '#4': '100'},,,,84.2,10.5,5.3, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [78.9,21.1, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.895, '#6': 19, '#5': '022', '#4': '100'},,,,78.9,21.1, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [57.9,31.6,10.5, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.737, '#6': 19, '#5': '023', '#4': '100'},,,,57.9,31.6,10.5, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [73.7,15.8,10.5, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.816, '#6': 19, '#5': '024', '#4': '100'},,,,73.7,15.8,10.5, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [73.7,10.5,5.3,10.5, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.737, '#6': 19, '#5': '025', '#4': '100'},,,,73.7,10.5,5.3,10.5, None, None, None, None, None, None, None, None, None, None, None
{'#8': [84.2,10.5,5.3, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.895, '#6': 19, '#5': '026', '#4': '100'},,,,84.2,10.5,5.3, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [72.2,22.2, None,5.6, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.806, '#6': 18, '#5': '027', '#4': '100'},,,,72.2,22.2, None,5.6, None, None, None, None, None, None, None, None, None, None, None
{'#8': [78.9,21.1, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.895, '#6': 19, '#5': '028', '#4': '100'},,,,78.9,21.1, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [94.4, None, None, None, None, None,5.6, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.778, '#6': 18, '#5': '029', '#4': '100'},,,,94.4, None, None, None, None, None,5.6, None, None, None, None, None, None, None, None
{'#8': [94.7,5.3, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.974, '#6': 19, '#5': '030', '#4': '100'},,,,94.7,5.3, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [63.2,31.6,5.3, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.789, '#6': 19, '#5': '031', '#4': '100'},,,,63.2,31.6,5.3, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [84.2,15.8, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 352, '#2': 'L&S', '#1': 'ENGLISH', '#7': 3.921, '#6': 19, '#5': '032', '#4': '100'},,,,84.2,15.8, None, None, None, None, None, None, None, None, None, None, None, None, None
